International Standard Book Number																		
	3784290	Pathak, H.	Trends of climatic potential and on-farm yields of rice and wheat in the Indo-Gangetic Plains.		Field Crops Res.	2003	80(3): 223-234, ill. Ref.	Rice and wheat are the two most important cereals in the Indo-Gangetic Plains (IGP) and are responsible for the food security of the region. To understand the productivity trends in the transects of the IGP: (1) the climatic potential yields of rice and wheat were simulated using a crop simulation modeling approach and (2) the long-term trends of potential and on-farm yields were compared. The potential yields of rice and wheat in the IGP ranged from 7.7 to 10.7 and 5.2 to 7.9 Mg ha-1, respectively. The upper transects of the IGP are more productive and yield decreases by 27% for rice and by 32% for wheat from transect 2 to transect 5. The rate of change in the potential yield trend of rice from 1985 to 2000 ranged from -0.12 to 0.05 Mg ha-1 per year. Negative yield trends were observed at six of the nine sites, four of which were statistically significant (P<0.05). The decrease in radiation and increase in minimum temperature were the reasons for the yield decline. The potential yield trend of wheat, however, appeared to be stable. On-farm yields of rice also showed a negative trend but for wheat the trend was mostly positive. The adverse changes in the weather parameters and declining trends of potential and on-farm yields of rice should be taken as an indication of a future problem. Regular on-farm monitoring of crops and climatic factors is urgently needed for predicting problems and allowing measures to be taken to improve productivity.	ENG.	Also available in electronic format (PDF).	Climatic change.;Yields.;Simulation models.;Wheat.;Indo-Gangetic Plains.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Ladha, J. K.;Aggarwal, P. K.;Peng, S.;Das, S.;Singh, Y.;Singh, B.;Kamra, S. K.;Mishra, B.;Sastri, A. S. R. A. S.;Aggarwal, H. P.;Das, D. K.;Gupta, R. K.	https://doi.org/10.1016/S0378-4290(02)00194-6	https://docs.google.com/a/irri.org/file/d/0ByGk26Nk_MlAMEJlZWExZXkySG8/view	view the full text	lcc	JA
	11610301	Matthews, R.	Modelling the impacts of climate change and methane emission reductions on rice production: a review.	Eur. J. Agron. 19(4): 573-598, ill. Ref. Aug. 2003.				Rice agriculture is not only affected by climate change, but also contributes to global warming through the release of methane into the atmosphere. In 1989, a major research project was initiated at the International Rice Research Institute in the Philippines to investigate relationships between climate change and rice production. A second project started in 1993 to investigate, in more detail, mitigation options that could be employed to help reduce CH4 emissions from rice cultivation. An important component of all of this work was the quantification of these interactions between climate change and rice production into simulation models, and their subsequent use to upscale field measurements to national and regional levels. The first project developed such a model to integrate existing knowledge of effects of increased levels of CO2 and temperature on rice growth, and used this to predict the impact of various climate change scenarios on rice production in SE Asia. In the second project, routines describing the dynamics of CH4 production and emission from the soil were linked to a crop simulation model to estimate the effect of different crop management scenarios on national CH4 emissions from various countries in the region. With the recent completion of the second project, it is timely to review this modelling work describing the relationships between the global environment and rice production, a task which we attempt in the present paper. The advantages and disadvantages of the modelling approaches used and other issues relating to the upscaling of field measurements to national and regional levels are discussed. Future research directions in this area are also identified	ENG.	Also available in electronic format (PDF).	Climatic change.;Carbon dioxide.;Growth.;Methane.;Methane production.;Simulation models.;Temperature.;Anaerobiosis.;Reviews.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Wassmann, R.	https://doi.org/10.1016/S1161-0301(03)00005-4	https://docs.google.com/a/irri.org/file/d/0BwRqZIYxvEsnY0E1SkwybEhtbFk/view	View the full text	lcc	JA
	1678809	Aulakh, M. S.	Methane transport capacity of twenty-two rice cultivars from five major Asian rice-growing countries.	Agric. Ecosyst. Environ. 91(1/3): 59-71, ill. Ref. Sept. 		2002		Of the methane (CH4) emitted from a rice field during the growing season, 60{90% is emitted through the rice plants. In order to assess differences among cultivars, we determined the methane transport capacity (MTC) of 18 inbred varieties and 4 hybrids at seedling, panicle initiation (PI), flowering and maturity using an automatic measuring system under greenhouse conditions. All cultivars showed a large increase in MTC from seedling to panicle initiation, but differed in MTC in the succeeding growth stages until maturity. Rice cultivars could be divided into three MTC groups: (a) four hybrids showing no change in flowering to maturity; (b) eight inbred varieties (Zhong yu 906, Zhong zuo 93, Pusa Basmati 1, PR 111, CSR 13, Cisadane, Dodokan, IR72 and IR65598 (new plant type, NPT)) showing either no or minor changes in MTC from panicle initiation to flowering; and (c) nine other inbred varieties (Zhong hua 15, PR 108, Pusa 169, Membarano, Basmati 370, KDML 105, CSR 10, Dular and HTA 60) showing significant increase from panicle initiation to flowering. Groups (b) and (c) had large decreases in MTC at maturity. Differences in MTC patterns among groups were attributed to growth parameters (root, shoot, and root+shoot biomass without grains, and tiller numbers) and the development of morphological characteristics of the aerenchyma. The results suggest that in inbred cultivars representing tall, dwarf and NPT groups, an increase in root or aboveground biomass during plant growth until flowering determines the corresponding increase in MTC. Further increase or any change in plant biomass at maturity does not affect MTC. However, in the case of hybrids, a positive relationship of MTC with root, shoot and total plant biomass including grain indicate continuous development of aerenchyma with plant growth resulting in enhanced MTC. In all cultivars, tiller numbers were linearly related to MTC indicating that the number of outlets determines CH4 transport. The relative MTC of different cultivars for the complete season ranged from 62 to 445% of IR72. These results clearly demonstrate that rice cultivars differ widely in MTC. Therefore, the use of high-yielding cultivars with low MTC (e.g. KDML 105, IR65598 and PR 108) could be an economically feasible, environmentally sound and promising approach to mitigate CH4 emissions from rice fields.	ENG.	Also available in electronic format via LANTEEAL.;Also available in electronic format (PDF).	Methane.;Biomass.;Growth stages.;Climatic change.;Cultivars.;Breeding.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Wassmann, R.;Rennenberg, H.	https://doi.org/10.1016/S0167-8809(01)00260-2	https://docs.google.com/a/irri.org/file/d/0ByGk26Nk_MlAa1VTN29Sd05wQ3c/edit	View the full text	lcc	JA
		Knox, J. W.	Using a crop/soil simulation model and GIS techniques to assess methane emissions from rice fields in Asia. III. Databases.	Nutr. Cycl. Agroecosyst. 58(1/3): 179-199, ill. Ref. Nov. 2000.					ENG.	Also available in electronic format (PDF).	Methane emission.;Simulation models.;Geographical information systems.;Climatic change.;Soil.;Weather.;Databases.;Asia.		Matthews, R. B.;Wassmann, R.	https://doi.org/10.1023/A:1009898720354	https://docs.google.com/a/irri.org/file/d/0ByGk26Nk_MlAQzlvcGhjZjNVd0U/edit	View the full text	lcc	H
		Olszyk, D. M.	Global climate change, rice productivity and methane emissions: comparison of simulated and experimental results.		Agricultural And Forest Meteorology	1999	volume 97, no. 2; pages 87-101, ill. Ref.		ENG.	Also available in electronic format via LANTEEAL.;Also available in electronic format (PDF).	Climatic change.;Carbon dioxide.;Methane.;Temperature.;Simulation models.;Yields.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Centeno, H. G. S.;Ziska, L. H.;Kern, J. S.;Matthews, R. B.	https://doi.org/10.1016/S0168-1923(99)00065-9	https://drive.google.com/file/d/0B-Hz5UNUXAiWT19tREhYa0xBR28/view	view the full text 	lcc	JA
	1678809	Luo, Y.	The effects of global temperature change on rice leaf blast epidemics: a simulation study in three agroecological zones.	Agric. Ecosys. Environ. 68(3): 187-196, illus. Ref. Apr. 1998.					ENG.		Pyricularia oryzae.;Simulation.;Global warming.;Climatic change.;Geographical information systems.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Teng, P. S.;Fabellar, N. G.;Tebeest, D. O.	https://doi.org/10.1016/S0167-8809(97)00082-0			lcc	JA
		Ziska, L. H.	Long-term growth at elevated carbon dioxide stimulates methane emission in tropical paddy rice.	Global Change Biol. 4: 657-665, illus. Ref.		1998			ENG.	Also available in electronic format (PDF).	Carbon dioxide.;Growth.;Climatic change.;Temperature.;Methane emission.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Moya, T. B.;Wassmann, R.;Namuco, O. S.;Lantin, R. S.;Aduna, J. B.;Abao, E., Jr.;Bronson, K. F.;Neue, H. U.;Olszyk, D.	https://doi.org/10.1046/j.1365-2486.1998.00186.x	https://docs.google.com/a/irri.org/file/d/0B-Hz5UNUXAiWc2ttNmhUOGFKeXc/edit	view the full text	lcc	JA
	12351	Moya, T. B.	Microclimate in open-top chambers: implications for predicting climate change effects on rice production.	Trans. ASAE (Am. Soc. Agric. Eng.) 40(3): 739-747, illus. Ref. May/June 1997.					ENG.	Also available in electronic format via LanTEEAL.	Microclimate.;Carbon dioxide.;Temperature.;Irrigated rice.;Tropics.		Ziska, L. H.;Weldon, C.;Quilang, J. E. P.;Jones, P.	https://doi.org/10.13031/2013.21304			lcc	H
		Neue, H. U.;	Reducing Global Warming - the Role of Rice.	Geojournal 35(3): 351-362, illus. Ref. Mar. 1995.					ENG.		Climatic Change.;Carbon Dioxide.;Temperature.;Ultraviolet Radiation.;Methane Production.;Methane Emission.;Global Warming.;Growth Models.;Research.;IRRI.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Ziska, L. H.;Matthews, R. B.;Dai, Q. J.;				lcc	JA
		Luo, Y.	Simulation studies on risk analysis of rice leaf blast epidemics associated with global climate change in several Asian countries.	J. Biogeogr. 22(4/5): 673-678, illus. Ref. 1995.					ENG.		Simulation models.;Leaf blast.;Epidemics.;Risk assessment.;Climatic change.		TeBeest, D. O.;Teng, P. S.;Fabellar, N. G.	https://doi.org/10.2307/2845969			lcc	H
		Navea, I. P.	Identification of quantitative trait loci for panicle length and yield related traits under different water and P application conditions in tropical region in rice (Oryza sativa L.)		Euphytica	2017	volume 37; 12 pages, ill. Ref.	Climate change is projected to have a serious impact on the yield potential of rice in tropical as well as in temperate countries. It is therefore essential to develop rice varieties which are climate change ready and with stable yield when grown under low inputs of irrigation water and fertilizer. In this study, the effects of the shift from temperate to tropical environment as well as the different levels of water regime-phosphorus application were evaluated using a set of temperate recombinant inbred lines (RILs) derived from a cross between Dasanbyeo (Tongil-type indica) and TR22183 (temperate japonica). Here, we have identified genetic mechanisms for yield stability mainly by observing the panicle length in the RILs and the parental lines. TR22183 grown in the Philippines showed no reduction in panicle length whereas the Dasanbyeo exhibited a considerable reduction in panicle length when grown in the Philippines compared to those grown in Korea. In the RILs, a total of 18 QTLs for panicle length were identified across 12 chromosomes except in chromosomes 6 and 7. There were six interesting panicle length QTLs, qPL1.4, qPL2.1, qPL2.2, qPL4.1, qPL9.2, and qPL11.2 on chromosomes 1, 2, 4, 9, and 11 respectively. They were clustered together with other yield-related QTLs such as spikelet number and grain number in two different years. Except for qPL2.1, all the beneficial alleles originated from TR22183. The panicle length QTLs were identified across different water-P treatments. Interestingly, qPL1.4, qPL2.1, qPL4.1, and qPL11.2 were constantly detected in the low-input tropical condition. No QTL for panicle length was identified in the parallel experiment conducted under temperate conditions in Korea suggesting that the QTLs identified in tropical conditions could be useful in breeding programs to develop rice varieties that have stable yield potential under a warming temperate climate.	English	Available in electronic format (PDF)		Rice thesaurus	Dwiyanti, M. S.;Park, J. ;Kim, B.;Lee, S.;Huang, X.;Koh, H. J.;Chin, J. H.	https://doi.org/10.1007/s10681-016-1822-z	https://drive.google.com/file/d/0ByGk26Nk_MlATi1vNl9za19QN2s/view	view the full text	lcc	JA
		Onaga, G.	High temperature effects on Pi54 conferred resistance to Magnaporthe oryzae in two genetic backgrounds of Oryza sativa		Journal of Plant Physiology 	2017	(e-first copy): 39 pages, ill. Ref.	The global temperatures are predicted to rise due to climate change. However, knowledge on the mechanisms underlying the effect of high temperature (HT) on plant pathogen interaction is limited. We investigated the effect of elevated temperature on host phenotypic, biochemical and gene expression patterns in the rice-Magnaporthe oryzae (Mo) pathosystem using two genetic backgrounds, Co39 (Oryzae sativa-indica) and LTH (O. sativa-japonica) with (CO and LT) and without (Co39 and LTH) R gene (Pi54). After exposure to 28° C and 35° C the two genetic backgrounds showed contrasting responses to Mo. At 28 °C, CO, Co39 and LTH displayed a more severe disease phenotype than LT. Surprisingly, CO became resistant to Mo after exposure to 35 °C. CO and LT were used for further analysis to determine the defence related biochemical and transcriptome changes associated with HT induced resistance, and the contrasting reactions to Mo observed in CO and LT despite carrying the same R gene. Pre-exposure to 35 °C triggered intense callose deposits and cell wall fluorescence of the attacked epidermal cells, as well as, increased hydrogen peroxide (H2O2) and salicylic acid (SA) levels. On the other hand, transcriptional changes due to combined stress (35 °C + Mo) were largely overridden by pathogen infection in both backgrounds, suggesting that the plants tended to shift their response to the pathogen. However, significant differences in global gene expression patterns occurred between CO and LT backgrounds in response to both single (35 °C and Mo) and double stress (35 °C + Mo). Collectively, our results suggest that rice lines carrying Pi54 respond to Mo by rapid induction of callose and H2O2, and that these resistance mechanisms are amplified at HT. The relative difference in disease severity between CO and LT at 28 °C suggests that the genetic background of japonica rice facilitates the function of Pi54 more than the background of indica rice. The phenotypic plasticity and gene expression differences between CO and LT backgrounds reveal the presence of intricate molecular signatures that may potentially influence adaptation to plant stresses.	English	Available in electronic format (PDF)		Rice thesaurus	Wydra, K.;Koopmann, B.;Chebotarov, D.;Sere, Y.;Tiedemann, A. von	https://doi.org/10.1016/j.jplph.2017.02.004	https://drive.google.com/file/d/0ByGk26Nk_MlAOHFzQjVzbllvaVU/view	view the full text	lcc	JA
		Savary, S.	Crop health and its global impacts on the components of food security		Food Security	2017	(e-first copy): 17 pages, ill. Ref.	The literature on the importance of plant pathogens sometimes emphasizes their possible role in historical food shortages and even in famines. Aside from such major crises, plant pathogens should also be seen as important reducers of crop performances, with impacts on system sustainability, from the ecological, agronomical, social, and economic standpoints – all contributing ultimately to affecting food security. These views need reconciliation in order to produce a clearer picture of the multidimensional effects of plant disease epidemics. Such a picture is needed for disease management today, but would also be useful for future policies. This article attempts to develop a framework that would enable assessment of the impacts of plant diseases, referred collectively to as crop health, on food security via its components. We have combined three different existing definitions of food security in order to develop a framework consisting of the following six components: (1) Availability. Primary production; (2) Availability. Import - Stockpiles; (3) Access. Physical and supply chain; (4) Access. Economic; (5) Stability of food availability; (6) Utility-Safety-Quality-Nutritive value. In this framework, components of food security are combined with three attributes of production situations: the nature of the considered crop (i.e. food- or non-food), the structure of farms (i.e. subsistence or commercial), and the structure of markets (i.e. weakly organized and local, to strongly organized and globalized). The resulting matrix: [Food security components] × [Attributes of production situations] provides a framework where the impacts of chronic, acute, and emerging plant disease epidemics on food security can be examined. We propose that, given the number of components and interactions at play, a systems modelling approach is required to address the functioning of food systems exposed to plant disease risks. This approach would have application in both the management of the current attrition of crop performances by plant diseases, and also of possible disease-induced shocks. Such an approach would also enable quantifying shifts in disease vulnerability of production situations, and therefore, of food systems, as a result of climate change, globalization, and evolving crop health.	English	Available in electronic format (PDF)		Rice thesaurus	Bregaglio, S.;Willocquet, L.;Gustafson, D.;Mason D'Croz, D.;Sparks, A.;Castilla, N.;Djurle, A.;Allinne, C.;Sharma, M.;Rossi, V.;Amorim, L.;Bergamin, A.;Yuen, J.;Esker, P.;McRoberts, N.;Avelino, J. ;Duveiller, E.;Koo, J.;Garrett, K.	https://doi.org/10.1007/s12571-017-0659-1	https://drive.google.com/file/d/0ByGk26Nk_MlAbC1sa0pVeW5PVVU/view	view the full text 	lcc	JA
